,0,1,2,3,4,5
9.773100012956018,1,0,0,0,0,0
9.806455303102625,1,0,0,0,0,0
9.839810593249233,1,0,0,0,0,0
9.87316588339584,1,0,0,0,0,0
9.906521173542448,1,0,0,0,0,0
9.939876463689055,1,0,0,0,0,0
9.973231753835663,1,0,0,0,0,0
10.006587043982272,1,0,0,0,0,0
10.03994233412888,1,0,0,0,0,0
10.073297624275487,1,0,0,0,0,0
10.106652914422094,1,0,0,0,0,0
10.140008204568701,1,0,0,0,0,0
10.173363494715309,1,0,0,0,0,0
10.206718784861916,1,0,0,0,0,0
10.240074075008524,1,0,0,0,0,0
10.273429365155131,1,0,0,0,0,0
10.306784655301739,1,0,0,0,0,0
10.340139945448346,1,0,0,0,0,0
10.373495235594953,1,0,0,0,0,0
10.40685052574156,1,0,0,0,0,0
10.44020581588817,1,0,0,0,0,0
10.473561106034778,1,0,0,0,0,0
10.506916396181385,1,0,0,0,0,0
10.540271686327992,1,0,0,0,0,0
10.5736269764746,1,0,0,0,0,0
10.606982266621207,1,0,0,0,0,0
10.640337556767815,1,0,0,0,0,0
10.673692846914422,1,0,0,0,0,0
10.70704813706103,1,0,0,0,0,0
10.740403427207637,1,0,0,0,0,0
10.773758717354244,1,0,0,0,0,0
10.807114007500852,1,0,0,0,0,0
10.84046929764746,1,0,0,0,0,0
10.873824587794068,1,0,0,0,0,0
10.907179877940676,1,0,0,0,0,0
10.940535168087283,1,0,0,0,0,0
10.97389045823389,1,0,0,0,0,0
11.007245748380498,1,0,0,0,0,0
11.040601038527106,1,0,0,0,0,0
11.073956328673713,1,0,0,0,0,0
11.10731161882032,1,0,0,0,0,0
11.140666908966928,1,0,0,0,0,0
11.174022199113535,1,0,0,0,0,0
11.207377489260143,1,0,0,0,0,0
11.24073277940675,1,0,0,0,0,0
11.27408806955336,1,0,0,0,0,0
11.307443359699967,1,0,0,0,0,0
11.340798649846574,1,0,0,0,0,0
11.374153939993182,1,0,0,0,0,0
11.40750923013979,1,0,0,0,0,0
11.440864520286397,1,0,0,0,0,0
11.474219810433004,1,0,0,0,0,0
11.507575100579611,1,0,0,0,0,0
11.540930390726219,1,0,0,0,0,0
11.574285680872826,1,0,0,0,0,0
11.607640971019434,1,0,0,0,0,0
11.640996261166041,1,0,0,0,0,0
11.674351551312649,1,0,0,0,0,0
11.707706841459258,1,0,0,0,0,0
11.741062131605865,1,0,0,0,0,0
11.774417421752473,1,0,0,0,0,0
11.80777271189908,1,0,0,0,0,0
11.841128002045687,1,0,0,0,0,0
11.874483292192295,1,0,0,0,0,0
11.907838582338902,1,0,0,0,0,0
11.94119387248551,1,0,0,0,0,0
11.974549162632117,1,0,0,0,0,0
12.007904452778725,1,0,0,0,0,0
12.041259742925332,1,0,0,0,0,0
12.07461503307194,1,0,0,0,0,0
12.107970323218547,1,0,0,0,0,0
12.141325613365156,1,0,0,0,0,0
12.174680903511764,1,0,0,0,0,0
12.208036193658371,1,0,0,0,0,0
12.241391483804978,1,0,0,0,0,0
12.274746773951586,1,0,0,0,0,0
12.308102064098193,1,0,0,0,0,0
12.3414573542448,1,0,0,0,0,0
12.374812644391408,1,0,0,0,0,0
12.408167934538016,1,0,0,0,0,0
12.441523224684623,1,0,0,0,0,0
12.47487851483123,1,0,0,0,0,0
12.508233804977838,1,0,0,0,0,0
12.541589095124447,1,0,0,0,0,0
12.574944385271055,1,0,0,0,0,0
12.608299675417662,1,0,0,0,0,0
12.64165496556427,1,0,0,0,0,0
12.675010255710877,1,0,0,0,0,0
12.708365545857484,1,0,0,0,0,0
12.741720836004092,1,0,0,0,0,0
12.775076126150699,1,0,0,0,0,0
12.808431416297307,1,0,0,0,0,0
12.841786706443914,1,0,0,0,0,0
12.875141996590521,1,0,0,0,0,0
12.908497286737129,1,0,0,0,0,0
12.941852576883736,1,0,0,0,0,0
12.975207867030345,1,0,0,0,0,0
13.008563157176953,1,0,0,0,0,0
13.04191844732356,1,0,0,0,0,0
13.075273737470168,1,0,0,0,0,0
13.108629027616775,1,0,0,0,0,0
13.141984317763383,1,0,0,0,0,0
13.17533960790999,1,0,0,0,0,0
13.208694898056597,1,0,0,0,0,0
13.242050188203205,1,0,0,0,0,0
13.275405478349812,1,0,0,0,0,0
13.30876076849642,1,0,0,0,0,0
13.342116058643027,1,0,0,0,0,0
13.375471348789635,1,0,0,0,0,0
13.408826638936244,1,0,0,0,0,0
13.442181929082851,1,0,0,0,0,0
13.475537219229459,1,0,0,0,0,0
13.508892509376066,1,0,0,0,0,0
13.542247799522674,1,0,0,0,0,0
13.575603089669281,1,0,0,0,0,0
13.608958379815888,1,0,0,0,0,0
13.642313669962496,1,0,0,0,0,0
13.675668960109103,1,0,0,0,0,0
13.70902425025571,1,0,0,0,0,0
13.742379540402318,1,0,0,0,0,0
13.775734830548926,1,0,0,0,0,0
13.809090120695533,1,0,0,0,0,0
13.842445410842142,1,0,0,0,0,0
13.87580070098875,1,0,0,0,0,0
13.909155991135357,1,0,1,0,0,0
13.942511281281964,1,0,1,0,0,0
13.975866571428572,1,0,1,0,0,0
14.00922186157518,1,0,1,0,0,0
14.042577151721787,1,0,1,0,0,0
14.075932441868394,1,0,1,0,0,0
14.109287732015002,1,0,1,0,0,0
14.142643022161609,1,0,1,0,0,0
14.175998312308216,1,0,1,0,0,0
14.209353602454824,1,0,1,0,0,0
14.242708892601433,1,0,1,0,0,0
14.27606418274804,1,0,1,0,0,0
14.309419472894648,1,0,1,0,0,0
14.342774763041255,1,0,1,0,0,0
14.376130053187863,1,0,1,0,0,0
14.40948534333447,1,0,1,0,0,0
14.442840633481078,1,0,1,0,0,0
14.476195923627685,1,0,1,0,0,0
14.509551213774293,1,0,1,0,0,0
14.5429065039209,1,0,1,0,0,0
14.576261794067507,1,0,1,0,0,0
14.609617084214115,1,0,1,0,0,0
14.642972374360722,1,0,1,0,0,0
14.676327664507332,1,0,1,0,0,0
14.709682954653939,1,0,1,0,0,0
14.743038244800546,1,0,1,0,0,0
14.776393534947154,1,0,1,0,0,0
14.809748825093761,1,0,1,0,0,0
14.843104115240369,1,0,1,0,0,0
14.876459405386976,1,0,1,0,0,0
14.909814695533584,1,0,1,0,0,0
14.943169985680191,1,0,1,0,0,0
14.976525275826798,1,0,1,0,0,0
15.009880565973406,1,0,1,0,0,0
15.043235856120013,1,0,1,0,0,0
15.07659114626662,1,0,1,0,0,0
15.10994643641323,1,0,1,0,0,0
15.143301726559837,1,0,1,0,0,0
15.176657016706445,1,0,1,0,0,0
15.210012306853052,1,0,1,0,0,0
15.24336759699966,1,0,1,0,0,0
15.276722887146267,1,0,1,0,0,0
15.310078177292874,1,0,1,0,0,0
15.343433467439482,1,0,1,0,0,0
15.37678875758609,1,0,1,0,0,0
15.410144047732697,1,0,1,0,0,0
15.443499337879304,1,0,1,0,0,0
15.476854628025912,1,0,1,0,0,0
15.510209918172519,1,0,1,0,0,0
15.543565208319128,1,0,1,0,0,0
15.576920498465736,1,0,1,0,0,0
15.610275788612343,1,0,1,0,0,0
15.64363107875895,1,0,1,0,0,0
15.676986368905558,1,0,1,0,0,0
15.710341659052165,1,0,1,0,0,0
15.743696949198773,1,0,1,0,0,0
15.77705223934538,1,0,1,0,0,0
15.810407529491988,1,0,1,0,0,0
15.843762819638595,1,0,1,0,0,0
15.877118109785203,1,0,1,0,0,0
15.91047339993181,1,0,1,0,0,0
15.94382869007842,1,0,1,0,0,0
15.977183980225027,1,0,1,0,0,0
16.010539270371634,1,0,1,0,0,0
16.04389456051824,1,0,1,0,0,0
16.07724985066485,1,0,1,0,0,0
16.110605140811455,1,0,1,0,0,0
16.143960430958064,1,0,1,0,0,0
16.177315721104673,1,0,1,0,0,0
16.21067101125128,1,0,1,0,0,0
16.244026301397888,1,0,1,0,0,0
16.277381591544493,1,0,1,0,0,0
16.310736881691103,1,0,1,0,0,0
16.34409217183771,1,0,1,0,0,0
16.377447461984318,1,0,1,0,0,0
16.410802752130923,1,0,1,0,0,0
16.444158042277532,1,0,1,0,0,0
16.477513332424138,1,0,1,0,0,0
16.510868622570747,1,0,1,0,0,0
16.544223912717353,1,0,1,0,0,0
16.577579202863962,1,0,1,0,0,0
16.61093449301057,1,0,1,0,0,0
16.644289783157177,1,0,1,0,0,0
16.677645073303786,1,0,1,0,0,0
16.711000363450392,1,0,1,0,0,0
16.744355653597,1,0,1,0,0,0
16.777710943743607,1,0,1,0,0,0
16.811066233890216,1,0,1,0,0,0
16.84442152403682,1,0,1,0,0,0
16.87777681418343,1,0,1,0,0,0
16.911132104330036,1,0,1,0,0,0
16.944487394476646,1,0,1,0,0,0
16.97784268462325,1,0,1,0,0,0
17.01119797476986,1,0,1,0,0,0
17.04455326491647,1,0,1,0,0,0
17.077908555063075,1,0,1,0,0,0
17.111263845209685,1,0,1,0,0,0
17.14461913535629,1,0,1,0,0,0
17.1779744255029,1,0,1,0,0,0
17.211329715649505,1,0,1,0,0,0
17.244685005796114,1,0,1,0,0,0
17.27804029594272,1,0,1,0,0,0
17.31139558608933,1,0,1,0,0,0
17.344750876235935,1,0,1,0,0,0
17.378106166382544,1,0,1,0,0,0
17.41146145652915,1,0,1,0,0,0
17.44481674667576,1,0,1,0,0,0
17.478172036822368,1,0,1,0,0,0
17.511527326968974,1,0,1,0,0,0
17.544882617115583,1,0,1,0,0,0
17.57823790726219,1,0,1,0,0,0
17.611593197408798,1,0,1,0,0,0
17.644948487555403,1,0,1,0,0,0
17.678303777702013,1,0,1,0,0,0
17.71165906784862,1,0,1,0,0,0
17.745014357995228,1,0,1,0,0,0
17.778369648141833,1,0,1,0,0,0
17.811724938288442,1,0,1,0,0,0
17.845080228435048,1,0,1,0,0,0
17.878435518581657,1,0,1,0,0,0
17.911790808728266,1,0,1,0,0,0
17.945146098874872,1,0,1,0,0,0
17.97850138902148,1,0,1,0,0,0
18.011856679168087,1,0,1,0,0,0
18.045211969314696,1,0,1,0,0,0
18.078567259461302,1,0,1,0,0,0
18.11192254960791,1,0,1,0,0,0
18.145277839754517,1,0,1,0,0,0
18.178633129901126,1,0,1,0,0,0
18.21198842004773,1,0,1,0,0,0
18.24534371019434,1,0,1,0,0,0
18.278699000340946,1,0,1,0,0,0
18.312054290487556,1,0,1,0,0,0
18.345409580634165,1,0,1,0,0,0
18.37876487078077,1,0,1,0,0,0
18.41212016092738,1,0,1,0,0,0
18.445475451073985,1,0,1,0,0,0
18.478830741220595,1,0,1,0,0,0
18.5121860313672,1,0,1,0,0,0
18.54554132151381,1,0,1,0,0,0
18.578896611660415,1,0,1,0,0,0
18.612251901807024,1,0,1,0,0,0
18.64560719195363,1,0,1,0,0,0
18.67896248210024,1,0,1,0,0,0
18.71231777224685,1,0,1,0,0,0
18.745673062393454,1,0,1,0,0,0
18.779028352540063,1,0,1,0,0,0
18.81238364268667,1,0,1,0,0,0
18.845738932833278,1,0,1,0,0,0
18.879094222979884,1,0,1,0,0,0
18.912449513126493,1,0,1,0,0,0
18.9458048032731,1,0,1,0,0,0
18.979160093419708,1,0,1,0,0,0
19.012515383566313,1,0,1,0,0,0
19.045870673712923,1,0,1,0,0,0
19.07922596385953,1,0,1,0,0,0
19.112581254006137,1,0,1,0,0,0
19.145936544152747,1,0,1,0,0,0
19.179291834299352,1,0,1,0,0,0
19.21264712444596,1,0,1,0,0,0
19.246002414592567,1,0,1,0,0,0
19.279357704739176,1,0,1,0,0,0
19.312712994885782,1,0,1,0,0,0
19.34606828503239,1,0,1,0,0,0
19.379423575178997,1,0,1,0,0,0
19.412778865325606,1,0,1,0,0,0
19.446134155472212,1,0,1,0,0,0
19.47948944561882,1,0,1,0,0,0
19.512844735765427,1,0,1,0,0,0
19.546200025912036,1,0,1,0,0,0
19.579555316058645,1,0,1,0,0,0
19.61291060620525,1,0,1,0,0,0
19.64626589635186,1,0,1,0,0,0
19.679621186498466,1,0,1,0,0,0
19.712976476645075,1,0,1,0,0,0
19.74633176679168,1,0,1,0,0,0
19.77968705693829,1,0,1,0,0,0
19.813042347084895,1,0,1,0,0,0
19.846397637231505,1,0,1,0,0,0
19.87975292737811,1,0,1,0,0,0
19.91310821752472,1,0,1,0,0,0
19.946463507671325,1,0,1,0,0,0
19.979818797817934,1,0,1,0,0,0
20.013174087964543,1,0,1,0,0,0
20.04652937811115,1,0,1,0,0,0
20.07988466825776,1,0,1,0,0,0
20.113239958404364,1,0,1,0,0,0
20.146595248550973,1,0,1,0,0,0
20.17995053869758,1,0,1,0,0,0
20.213305828844188,1,0,1,0,0,0
20.246661118990794,1,0,1,0,0,0
20.280016409137403,1,0,1,0,0,0
20.31337169928401,1,0,1,0,0,0
20.346726989430618,1,0,1,0,0,0
20.380082279577223,1,0,1,0,0,0
20.413437569723833,1,0,1,0,0,0
20.446792859870442,1,0,1,0,0,0
20.480148150017047,1,0,1,0,0,0
20.513503440163657,1,0,1,0,0,0
20.546858730310262,1,0,1,0,0,0
20.58021402045687,1,0,1,0,0,0
20.613569310603477,1,0,1,0,0,0
20.646924600750086,1,0,1,0,0,0
20.680279890896692,1,0,1,0,0,0
20.7136351810433,1,0,1,0,0,0
20.746990471189907,1,0,1,0,0,0
20.780345761336516,1,0,1,0,0,0
20.81370105148312,1,0,1,0,0,0
20.84705634162973,1,0,1,0,0,0
20.88041163177634,1,0,1,0,0,0
20.913766921922946,1,0,1,0,0,0
20.947122212069555,1,0,1,0,0,0
20.98047750221616,1,0,1,0,0,0
21.01383279236277,1,0,1,0,0,0
21.047188082509376,1,0,1,0,0,0
21.080543372655985,1,0,1,0,0,0
21.11389866280259,1,0,1,0,0,0
21.1472539529492,1,0,1,0,0,0
21.180609243095805,1,0,1,0,0,0
21.213964533242414,1,0,1,0,0,0
21.24731982338902,1,0,1,0,0,0
21.28067511353563,1,0,1,0,0,0
21.31403040368224,1,0,1,0,0,0
21.347385693828844,1,0,1,0,0,0
21.380740983975453,1,0,1,0,0,0
21.41409627412206,1,0,1,0,0,0
21.44745156426867,1,0,1,0,0,0
21.480806854415274,1,0,1,0,0,0
21.514162144561883,1,0,1,0,0,0
21.54751743470849,1,0,1,0,0,0
21.580872724855098,1,0,1,0,0,0
21.614228015001704,1,0,1,0,0,0
21.647583305148313,1,0,1,0,0,0
21.68093859529492,1,0,1,0,0,0
21.714293885441528,1,0,1,0,0,0
21.747649175588137,1,0,1,0,0,0
21.781004465734743,1,0,1,0,0,0
21.814359755881352,1,0,1,0,0,0
21.847715046027957,1,0,1,0,0,0
21.881070336174567,1,0,1,0,0,0
21.914425626321172,1,0,1,0,0,0
21.94778091646778,1,0,1,0,0,0
21.981136206614387,1,0,1,0,0,0
22.014491496760996,1,0,1,0,0,0
22.047846786907602,1,0,1,0,0,0
22.08120207705421,1,0,1,0,0,0
22.11455736720082,1,0,1,0,0,0
22.147912657347426,1,0,1,0,0,0
22.181267947494035,1,0,1,0,0,0
22.21462323764064,1,0,1,0,0,0
22.24797852778725,1,0,1,0,0,0
22.281333817933856,1,0,1,0,0,0
22.314689108080465,1,0,1,0,0,0
22.34804439822707,1,0,1,0,0,0
22.38139968837368,1,0,1,0,0,0
22.414754978520286,1,0,1,0,0,0
22.448110268666895,1,0,1,0,0,0
22.4814655588135,1,0,1,0,0,0
22.51482084896011,1,0,1,0,0,0
22.54817613910672,1,0,1,0,0,0
22.581531429253324,1,0,1,0,0,0
22.614886719399934,1,0,1,0,0,0
22.64824200954654,1,0,1,0,0,0
22.68159729969315,1,0,1,0,0,0
22.714952589839754,1,0,1,0,0,0
22.748307879986363,1,0,1,0,0,0
22.78166317013297,1,0,1,0,0,0
22.81501846027958,1,0,1,0,0,0
22.848373750426184,1,0,1,0,0,0
22.881729040572793,1,0,1,0,0,0
22.9150843307194,1,0,1,0,0,0
22.948439620866008,1,0,1,0,0,0
22.981794911012617,1,0,1,0,0,0
23.015150201159223,1,0,1,0,0,0
23.048505491305832,1,0,1,0,0,0
23.081860781452438,1,0,1,0,0,0
23.115216071599047,1,0,1,0,0,0
