,0,1,2,3,4,5
0.03336666666666667,1,0,0,0,0,0
0.06673333333333334,1,0,0,0,0,0
0.10010000000000001,1,0,0,0,0,0
0.13346666666666668,1,0,0,0,0,0
0.16683333333333333,1,0,0,0,0,0
0.20020000000000002,1,0,0,0,0,0
0.23356666666666667,1,0,0,0,0,0
0.26693333333333336,1,0,0,0,0,0
0.3003,1,0,0,0,0,0
0.33366666666666667,1,0,0,0,0,0
0.3670333333333333,1,0,0,0,0,0
0.40040000000000003,1,0,0,0,0,0
0.4337666666666667,1,0,0,0,0,0
0.46713333333333334,1,0,0,0,0,0
0.5005000000000001,1,0,0,0,0,0
0.5338666666666667,1,0,0,0,0,0
0.5672333333333334,1,0,0,0,0,0
0.6006,1,0,0,0,0,0
0.6339666666666667,1,0,0,0,0,0
0.6673333333333333,1,0,0,0,0,0
0.7007,1,0,0,0,0,0
0.7340666666666666,1,0,0,0,0,0
0.7674333333333333,1,0,0,0,0,0
0.8008000000000001,1,0,0,0,0,0
0.8341666666666667,1,0,0,0,0,0
0.8675333333333334,1,0,0,0,0,0
0.9009,1,0,0,0,0,0
0.9342666666666667,1,0,0,0,0,0
0.9676333333333333,1,0,0,0,0,0
1.0010000000000001,1,0,0,0,0,0
1.0343666666666667,1,0,0,0,0,0
1.0677333333333334,1,0,0,0,0,0
1.1011,1,0,0,0,0,0
1.1344666666666667,1,0,0,0,0,0
1.1678333333333333,1,0,0,0,0,0
1.2012,1,0,0,0,0,0
1.2345666666666666,1,0,0,0,0,0
1.2679333333333334,1,0,0,0,0,0
1.3013000000000001,1,0,0,0,0,0
1.3346666666666667,1,0,0,0,0,0
1.3680333333333334,1,0,0,0,0,0
1.4014,1,0,0,0,0,0
1.4347666666666667,1,0,0,0,0,0
1.4681333333333333,1,0,0,0,0,0
1.5015,1,0,0,0,0,0
1.5348666666666666,1,0,0,0,0,0
1.5682333333333334,1,0,0,0,0,0
1.6016000000000001,1,0,0,0,0,0
1.6349666666666667,1,0,0,0,0,0
1.6683333333333334,1,0,0,0,0,0
1.7017,1,0,0,0,0,0
1.7350666666666668,1,0,0,0,0,0
1.7684333333333333,1,0,0,0,0,0
1.8018,1,0,0,0,0,0
1.8351666666666666,1,0,0,0,0,0
1.8685333333333334,1,0,0,0,0,0
1.9019,1,0,0,0,0,0
1.9352666666666667,1,0,0,0,0,0
1.9686333333333335,1,0,0,0,0,0
2.0020000000000002,1,0,0,0,0,0
2.0353666666666665,1,0,0,0,0,0
2.0687333333333333,1,0,0,0,0,0
2.1021,1,0,0,0,0,0
2.135466666666667,1,0,0,0,0,0
2.168833333333333,1,0,0,0,0,0
2.2022,1,0,0,0,0,0
2.2355666666666667,1,0,0,0,0,0
2.2689333333333335,1,0,0,0,0,0
2.3023000000000002,1,0,0,0,0,0
2.3356666666666666,1,0,0,0,0,0
2.3690333333333333,1,0,0,0,0,0
2.4024,1,0,0,0,0,0
2.435766666666667,1,0,0,0,0,0
2.469133333333333,1,0,0,0,0,0
2.5025,1,0,0,0,0,0
2.5358666666666667,1,0,0,0,0,0
2.5692333333333335,1,0,0,0,0,0
2.6026000000000002,1,0,0,0,0,0
2.6359666666666666,1,0,0,0,0,0
2.6693333333333333,1,0,0,0,0,0
2.7027,1,0,0,0,0,0
2.736066666666667,1,0,0,0,0,0
2.769433333333333,1,0,0,0,0,0
2.8028,1,0,0,0,0,0
2.8361666666666667,1,0,0,0,0,0
2.8695333333333335,1,0,0,0,0,0
2.9029000000000003,1,0,0,0,0,0
2.9362666666666666,1,0,0,0,0,0
2.9696333333333333,1,0,0,0,0,0
3.003,1,0,0,0,0,0
3.036366666666667,1,0,0,0,0,0
3.069733333333333,1,0,0,0,0,0
3.1031,1,0,0,0,0,0
3.1364666666666667,1,0,0,0,0,0
3.1698333333333335,1,0,0,0,0,0
3.2032000000000003,1,0,0,0,0,0
3.2365666666666666,1,0,0,0,0,0
3.2699333333333334,1,0,0,0,0,0
3.3033,1,0,0,0,0,0
3.336666666666667,1,0,0,0,0,0
3.370033333333333,1,0,0,0,0,0
3.4034,1,0,0,0,0,0
3.4367666666666667,1,0,0,0,0,0
3.4701333333333335,1,0,0,0,0,0
3.5035000000000003,1,0,0,0,0,0
3.5368666666666666,1,0,0,0,0,0
3.5702333333333334,1,0,0,0,0,0
3.6036,1,0,0,0,0,0
3.636966666666667,1,0,0,0,0,0
3.6703333333333332,1,0,0,0,0,0
3.7037,1,0,0,0,0,0
3.7370666666666668,1,0,0,0,0,0
3.7704333333333335,1,0,0,0,0,0
3.8038,1,0,0,0,0,0
3.8371666666666666,1,0,0,0,0,0
3.8705333333333334,1,0,0,0,0,0
3.9039,1,0,0,0,0,0
3.937266666666667,1,0,0,0,0,0
3.9706333333333332,1,0,0,0,0,0
4.0040000000000004,1,0,0,0,0,0
4.037366666666666,1,0,0,0,0,0
4.070733333333333,1,0,0,0,0,0
4.1041,1,0,0,0,0,0
4.137466666666667,1,0,0,0,0,0
4.170833333333333,1,0,0,0,0,0
4.2042,1,0,0,0,0,0
4.237566666666667,1,0,0,0,0,0
4.270933333333334,1,0,0,0,0,0
4.3043000000000005,1,0,0,0,0,0
4.337666666666666,1,0,0,0,0,0
4.371033333333333,1,0,0,0,0,0
4.4044,1,0,0,0,0,0
4.437766666666667,1,0,0,0,0,0
4.471133333333333,1,0,0,0,0,0
4.5045,1,0,0,0,0,0
4.537866666666667,1,0,0,0,0,0
4.571233333333334,1,0,0,0,0,0
4.6046000000000005,1,0,0,0,0,0
4.637966666666666,1,0,0,0,0,0
4.671333333333333,1,0,0,0,0,0
4.7047,1,0,0,0,0,0
4.738066666666667,1,0,0,0,0,0
4.771433333333333,1,0,0,0,0,0
4.8048,1,0,0,0,0,0
4.838166666666667,1,0,0,0,0,0
4.871533333333334,1,0,0,0,0,0
4.9049000000000005,1,0,0,0,0,0
4.938266666666666,1,0,0,0,0,0
4.971633333333333,1,0,0,0,0,0
5.005,1,0,0,0,0,0
5.038366666666667,1,0,0,0,0,0
5.071733333333333,1,0,0,0,0,0
5.1051,1,0,0,0,0,0
5.138466666666667,1,0,0,0,0,0
5.171833333333334,1,0,0,0,0,0
5.2052000000000005,1,0,0,0,0,0
5.238566666666666,1,0,0,0,0,0
5.271933333333333,1,0,0,0,0,0
5.3053,1,0,0,0,0,0
5.338666666666667,1,0,0,0,0,0
5.372033333333333,1,0,0,0,0,0
5.4054,1,0,0,0,0,0
5.438766666666667,1,0,0,0,0,0
5.472133333333334,1,0,0,0,0,0
5.5055000000000005,1,0,0,0,0,0
5.538866666666666,1,0,0,0,0,0
5.572233333333333,1,0,0,0,0,0
5.6056,1,0,0,0,0,0
5.638966666666667,1,0,0,0,0,0
5.6723333333333334,1,0,0,0,0,0
5.7057,1,0,0,0,0,0
5.739066666666667,1,0,0,0,0,0
5.772433333333334,1,0,0,0,0,0
5.8058000000000005,1,0,0,0,0,0
5.839166666666666,1,0,0,0,0,0
5.872533333333333,1,0,0,0,0,0
5.9059,1,0,0,0,0,0
5.939266666666667,1,0,0,0,0,0
5.9726333333333335,1,0,0,0,0,0
6.006,1,0,0,0,0,0
6.039366666666667,1,0,0,0,0,0
6.072733333333334,1,0,0,0,0,0
6.1061000000000005,1,0,0,0,0,0
6.139466666666666,1,0,0,0,0,0
6.172833333333333,1,0,0,0,0,0
6.2062,1,0,0,0,0,0
6.239566666666667,1,0,0,0,0,0
6.2729333333333335,1,0,0,0,0,0
6.3063,1,0,0,0,0,0
6.339666666666667,1,0,0,0,0,0
6.373033333333334,1,0,0,0,0,0
6.4064000000000005,1,0,0,0,0,0
6.439766666666666,1,0,0,0,0,0
6.473133333333333,1,0,0,0,0,0
6.5065,1,0,0,0,0,0
6.539866666666667,1,0,0,0,0,0
6.5732333333333335,1,0,0,0,0,0
6.6066,1,0,0,0,0,0
6.639966666666667,1,0,0,0,0,0
6.673333333333334,1,0,0,0,0,0
6.7067000000000005,1,0,0,0,0,0
6.740066666666666,1,0,0,0,0,0
6.773433333333333,1,0,0,0,0,0
6.8068,1,0,0,0,0,0
6.840166666666667,1,0,0,0,0,0
6.8735333333333335,1,0,0,0,0,0
6.9069,1,0,0,0,0,0
6.940266666666667,1,0,0,0,0,0
6.973633333333334,1,0,0,0,0,0
7.007000000000001,1,0,0,0,0,0
7.040366666666666,1,0,0,0,0,0
7.073733333333333,1,0,0,0,0,0
7.1071,1,0,0,0,0,0
7.140466666666667,1,0,0,0,0,0
7.1738333333333335,1,0,0,0,0,0
7.2072,1,0,0,0,0,0
7.240566666666667,1,0,0,0,0,0
7.273933333333334,1,0,0,0,0,0
7.307300000000001,1,0,0,0,0,0
7.3406666666666665,1,0,0,0,0,0
7.374033333333333,1,0,0,0,0,0
7.4074,1,0,0,0,0,0
7.440766666666667,1,0,0,0,0,0
7.4741333333333335,1,0,0,0,0,0
7.5075,1,0,0,0,0,0
7.540866666666667,1,0,0,0,0,0
7.574233333333334,1,0,0,0,0,0
7.6076,1,0,0,0,0,0
7.6409666666666665,1,0,0,0,0,0
7.674333333333333,1,0,0,0,0,0
7.7077,1,0,0,0,0,0
7.741066666666667,1,0,0,0,0,0
7.7744333333333335,1,0,0,0,0,0
7.8078,1,0,0,0,0,0
7.841166666666667,1,0,0,0,0,0
7.874533333333334,1,0,0,0,0,0
7.9079,1,0,0,0,0,0
7.9412666666666665,1,0,0,0,0,0
7.974633333333333,1,0,0,0,0,0
8.008000000000001,1,0,0,0,0,0
8.041366666666667,1,0,0,0,0,0
8.074733333333333,1,0,0,0,0,0
8.1081,1,0,0,0,0,0
8.141466666666666,1,0,0,0,0,0
8.174833333333334,1,0,0,0,0,0
8.2082,1,0,0,0,0,0
8.241566666666667,1,0,0,0,0,0
8.274933333333333,1,0,0,0,0,0
8.308300000000001,1,0,0,0,0,0
8.341666666666667,1,0,0,0,0,0
8.375033333333333,1,0,0,0,0,0
8.4084,1,0,0,0,0,0
8.441766666666666,1,0,0,0,0,0
8.475133333333334,1,0,0,0,0,0
8.5085,1,0,0,0,0,0
8.541866666666667,1,0,0,0,0,0
8.575233333333333,1,0,0,0,0,0
8.608600000000001,1,0,0,0,0,0
8.641966666666667,1,0,0,0,0,0
8.675333333333333,1,0,0,0,0,0
8.7087,1,0,0,0,0,0
8.742066666666666,1,0,0,0,0,0
8.775433333333334,1,0,0,0,0,0
8.8088,1,0,0,0,0,0
8.842166666666667,1,0,0,0,0,0
8.875533333333333,1,0,0,0,0,0
8.908900000000001,1,0,0,0,0,0
8.942266666666667,1,0,0,0,0,0
8.975633333333333,1,0,0,0,0,0
9.009,1,0,0,0,0,0
9.042366666666666,1,0,0,0,0,0
9.075733333333334,1,0,0,0,0,0
9.1091,1,0,0,0,0,0
9.142466666666667,1,0,0,0,0,0
9.175833333333333,1,0,0,0,0,0
9.209200000000001,1,0,0,0,0,0
9.242566666666667,1,0,0,0,0,0
9.275933333333333,1,0,0,0,0,0
9.3093,1,0,0,0,0,0
9.342666666666666,1,0,0,0,0,0
9.376033333333334,1,0,0,0,0,0
9.4094,1,0,0,0,0,0
9.442766666666667,1,0,0,0,0,0
9.476133333333333,1,0,0,0,0,0
9.509500000000001,1,0,0,0,0,0
9.542866666666667,1,0,0,0,0,0
9.576233333333333,1,0,0,0,0,0
9.6096,1,0,0,0,0,0
9.642966666666666,0,0,0,0,0,0
9.676333333333334,0,0,0,0,0,0
9.7097,0,0,0,0,0,0
9.743066666666667,0,0,0,0,0,0
9.776433333333333,0,0,0,0,0,0
9.809800000000001,0,0,0,0,0,0
9.843166666666667,0,0,0,0,0,0
9.876533333333333,0,0,0,0,0,0
9.9099,0,0,0,0,0,0
9.943266666666666,0,0,0,0,0,0
9.976633333333334,0,0,0,0,0,0
10.01,0,0,0,0,0,0
10.043366666666667,0,0,0,0,0,0
10.076733333333333,0,0,0,0,0,0
10.110100000000001,0,0,0,0,0,0
10.143466666666667,0,0,0,0,0,0
10.176833333333333,0,0,0,0,0,0
10.2102,0,0,0,0,0,0
10.243566666666666,0,0,0,0,0,0
10.276933333333334,0,0,0,0,0,0
10.3103,0,0,0,0,0,0
10.343666666666667,0,0,0,0,0,0
10.377033333333333,0,0,0,0,0,0
10.410400000000001,0,0,0,0,0,0
10.443766666666667,0,0,0,0,0,0
10.477133333333333,0,0,0,0,0,0
10.5105,0,0,0,0,0,0
10.543866666666666,0,0,0,0,0,0
10.577233333333334,0,0,0,0,0,0
10.6106,0,0,0,0,0,0
10.643966666666667,0,0,0,0,0,0
10.677333333333333,0,0,0,0,0,0
10.710700000000001,0,0,0,0,0,0
10.744066666666667,0,0,0,0,0,0
10.777433333333333,0,0,0,0,0,0
10.8108,0,0,0,0,0,0
10.844166666666666,0,0,0,0,0,0
10.877533333333334,0,0,0,0,0,0
10.9109,0,0,0,0,0,0
10.944266666666667,0,0,0,0,0,0
10.977633333333333,0,0,0,0,0,0
11.011000000000001,0,0,0,0,0,0
11.044366666666667,0,0,0,0,0,0
11.077733333333333,0,0,0,0,0,0
11.1111,0,0,0,0,0,0
11.144466666666666,0,0,0,0,0,0
11.177833333333334,0,0,0,0,0,0
11.2112,0,0,0,0,0,0
11.244566666666667,1,0,0,0,0,0
11.277933333333333,1,0,0,0,0,0
11.311300000000001,1,0,0,0,0,0
11.344666666666667,1,0,0,0,0,0
11.378033333333333,1,0,0,0,0,0
11.4114,1,0,0,0,0,0
11.444766666666666,1,0,0,0,0,0
11.478133333333334,1,0,0,0,0,0
11.5115,1,0,0,0,0,0
11.544866666666667,1,0,0,0,0,0
11.578233333333333,1,0,0,0,0,0
11.611600000000001,1,0,0,0,0,0
11.644966666666667,1,0,0,0,0,0
11.678333333333333,1,0,0,0,0,0
11.7117,1,0,0,0,0,0
11.745066666666666,1,0,0,0,0,0
11.778433333333334,0,0,0,0,0,0
11.8118,0,0,0,0,0,0
11.845166666666668,0,0,0,0,0,0
11.878533333333333,0,0,0,0,0,0
11.911900000000001,0,0,0,0,0,0
11.945266666666667,0,0,0,0,0,0
11.978633333333333,0,0,0,0,0,0
12.012,0,0,0,0,0,0
12.045366666666666,0,0,0,0,0,0
12.078733333333334,0,0,0,0,0,0
12.1121,0,0,0,0,0,0
12.145466666666668,0,0,0,0,0,0
12.178833333333333,0,0,0,0,0,0
12.212200000000001,0,0,0,0,0,0
12.245566666666667,0,0,0,0,0,0
12.278933333333333,0,0,0,0,0,0
12.3123,0,0,0,0,0,0
12.345666666666666,0,0,0,0,0,0
12.379033333333334,0,0,0,0,0,0
12.4124,0,0,0,0,0,0
12.445766666666668,0,0,0,0,0,0
12.479133333333333,0,0,0,0,0,0
12.512500000000001,0,0,0,0,0,0
12.545866666666667,0,0,0,0,0,0
12.579233333333333,0,0,0,0,0,0
12.6126,0,0,0,0,0,0
12.645966666666666,0,0,0,0,0,0
12.679333333333334,0,0,0,0,0,0
12.7127,0,0,0,0,0,0
12.746066666666668,0,0,0,0,0,0
12.779433333333333,0,0,0,0,0,0
12.812800000000001,0,0,0,0,0,0
12.846166666666667,0,0,0,0,0,0
12.879533333333333,0,0,0,0,0,0
12.9129,0,0,0,0,0,0
12.946266666666666,0,0,0,0,0,0
12.979633333333334,0,0,0,0,0,0
13.013,0,0,0,0,0,0
13.046366666666668,0,0,0,0,0,0
13.079733333333333,0,0,0,0,0,0
13.113100000000001,0,0,0,0,0,0
13.146466666666667,0,0,0,0,0,0
13.179833333333333,0,0,0,0,0,0
13.2132,0,0,0,0,0,0
13.246566666666666,0,0,0,0,0,0
13.279933333333334,0,0,0,0,0,0
13.3133,0,0,0,0,0,0
13.346666666666668,0,0,0,0,0,0
13.380033333333333,0,0,0,0,0,0
13.413400000000001,0,0,0,0,0,0
13.446766666666667,0,0,0,0,0,0
13.480133333333333,0,0,0,0,0,0
13.5135,0,0,0,0,0,0
13.546866666666666,0,0,0,0,0,0
13.580233333333334,0,0,0,0,0,0
13.6136,0,0,0,0,0,0
13.646966666666668,0,0,0,0,0,0
13.680333333333333,0,0,0,0,0,0
13.713700000000001,0,0,0,0,0,0
13.747066666666667,0,0,0,0,0,0
13.780433333333333,0,0,0,0,0,0
13.8138,0,0,0,0,0,0
13.847166666666666,0,0,0,0,0,0
13.880533333333334,0,0,0,0,0,0
13.9139,0,0,0,0,0,0
13.947266666666668,0,0,0,0,0,0
13.980633333333333,0,0,0,0,0,0
14.014000000000001,0,0,0,0,0,0
14.047366666666667,0,0,0,0,0,0
14.080733333333333,0,0,0,0,0,0
14.1141,0,0,0,0,0,0
14.147466666666666,0,0,0,0,0,0
14.180833333333334,0,0,0,0,0,0
14.2142,0,0,0,0,0,0
14.247566666666668,0,0,0,0,0,0
14.280933333333333,0,0,0,0,0,0
14.314300000000001,0,0,0,0,0,0
14.347666666666667,0,0,0,0,0,0
14.381033333333333,0,0,0,0,0,0
14.4144,0,0,0,0,0,0
14.447766666666666,0,0,0,0,0,0
14.481133333333334,0,0,0,0,0,0
14.5145,0,0,0,0,0,0
14.547866666666668,0,0,0,0,0,0
14.581233333333333,0,0,0,0,0,0
14.614600000000001,0,0,0,0,0,0
14.647966666666667,0,0,0,0,0,0
14.681333333333333,0,0,0,0,0,0
14.7147,0,0,0,0,0,0
14.748066666666666,0,0,0,0,0,0
14.781433333333334,0,0,0,0,0,0
14.8148,0,0,0,0,0,0
14.848166666666668,0,0,0,0,0,0
14.881533333333334,0,0,0,0,0,0
14.9149,0,0,0,0,0,0
14.948266666666667,0,0,0,0,0,0
14.981633333333333,0,0,0,0,0,0
15.015,0,0,0,0,0,0
15.048366666666666,0,0,0,0,0,0
15.081733333333334,0,0,0,0,0,0
15.1151,0,0,0,0,0,0
15.148466666666668,0,0,0,0,0,0
15.181833333333334,0,0,0,0,0,0
15.2152,0,0,0,0,0,0
15.248566666666667,0,0,0,0,0,0
15.281933333333333,0,0,0,0,0,0
15.3153,0,0,0,0,0,0
15.348666666666666,0,0,0,0,0,0
15.382033333333334,0,0,0,0,0,0
15.4154,0,0,0,0,0,0
15.448766666666668,0,0,0,0,0,0
15.482133333333334,0,0,0,0,0,0
15.5155,0,0,0,0,0,0
15.548866666666667,0,0,0,0,0,0
15.582233333333333,0,0,0,0,0,0
15.6156,0,0,0,0,0,0
15.648966666666666,0,0,0,0,0,0
15.682333333333334,0,0,0,0,0,0
15.7157,0,0,0,0,0,0
15.749066666666668,0,0,0,0,0,0
15.782433333333334,0,0,0,0,0,0
15.8158,0,0,0,0,0,0
15.849166666666667,0,0,0,0,0,0
15.882533333333333,0,0,0,0,0,0
15.9159,0,0,0,0,0,0
15.949266666666666,0,0,0,0,0,0
15.982633333333334,0,0,0,0,0,0
16.016000000000002,0,0,0,0,0,0
16.049366666666668,1,0,0,0,0,0
16.082733333333334,1,0,0,0,0,0
16.1161,1,0,0,0,0,0
16.149466666666665,1,0,0,0,0,0
16.182833333333335,1,0,0,0,0,0
16.2162,1,0,0,0,0,0
16.249566666666666,1,0,0,0,0,0
16.282933333333332,1,0,0,0,0,0
16.316300000000002,1,0,0,0,0,0
16.349666666666668,1,0,0,0,0,0
16.383033333333334,1,0,0,0,0,0
16.4164,1,0,0,0,0,0
16.449766666666665,1,0,0,0,0,0
16.483133333333335,1,0,0,0,0,0
16.5165,1,0,0,0,0,0
16.549866666666667,1,0,0,0,0,0
16.583233333333332,0,0,0,0,0,0
16.616600000000002,0,0,0,0,0,0
16.649966666666668,0,0,0,0,0,0
16.683333333333334,0,0,0,0,0,0
16.7167,0,0,0,0,0,0
16.750066666666665,0,0,0,0,0,0
16.783433333333335,0,0,0,0,0,0
16.8168,0,0,0,0,0,0
16.850166666666667,0,0,0,0,0,0
16.883533333333332,0,0,0,0,0,0
16.916900000000002,0,0,0,0,0,0
16.950266666666668,0,0,0,0,0,0
16.983633333333334,0,0,0,0,0,0
17.017,0,0,0,0,0,0
17.050366666666665,0,0,0,0,0,0
17.083733333333335,0,0,0,0,0,0
17.1171,0,0,0,0,0,0
17.150466666666667,0,0,0,0,0,0
17.183833333333332,0,0,0,0,0,0
17.217200000000002,0,0,0,0,0,0
17.250566666666668,0,0,0,0,0,0
17.283933333333334,0,0,0,0,0,0
17.3173,0,0,0,0,0,0
17.350666666666665,0,0,0,0,0,0
17.384033333333335,0,0,0,0,0,0
17.4174,0,0,0,0,0,0
17.450766666666667,0,0,0,0,0,0
17.484133333333332,0,0,0,0,0,0
17.517500000000002,0,0,0,0,0,0
17.550866666666668,0,0,0,0,0,0
17.584233333333334,0,0,0,0,0,0
17.6176,0,0,0,0,0,0
17.650966666666665,0,0,0,0,0,0
17.684333333333335,0,0,0,0,0,0
17.7177,0,0,0,0,0,0
17.751066666666667,0,0,0,0,0,0
17.784433333333332,0,0,0,0,0,0
17.817800000000002,0,0,0,0,0,0
17.851166666666668,0,0,0,0,0,0
17.884533333333334,0,0,0,0,0,0
17.9179,0,0,0,0,0,0
17.951266666666665,0,0,0,0,0,0
17.984633333333335,0,0,0,0,0,0
18.018,0,0,0,0,0,0
18.051366666666667,0,0,0,0,0,0
18.084733333333332,0,0,0,0,0,0
18.118100000000002,0,0,0,0,0,0
18.151466666666668,0,0,0,0,0,0
18.184833333333334,0,0,0,0,0,0
18.2182,0,0,0,0,0,0
18.251566666666665,0,0,0,0,0,0
18.284933333333335,0,0,0,0,0,0
18.3183,0,0,0,0,0,0
18.351666666666667,0,0,0,0,0,0
18.385033333333332,0,0,0,0,0,0
18.418400000000002,0,0,0,0,0,0
18.451766666666668,0,0,0,0,0,0
18.485133333333334,0,0,0,0,0,0
18.5185,0,0,0,0,0,0
18.551866666666665,0,0,0,0,0,0
18.585233333333335,0,0,0,0,0,0
18.6186,0,0,0,0,0,0
18.651966666666667,0,0,0,0,0,0
18.685333333333332,0,0,0,0,0,0
18.718700000000002,0,0,0,0,0,0
18.752066666666668,0,0,0,0,0,0
18.785433333333334,0,0,0,0,0,0
18.8188,0,0,0,0,0,0
18.852166666666665,0,0,0,0,0,0
18.885533333333335,0,0,0,0,0,0
18.9189,0,0,0,0,0,0
18.952266666666667,0,0,0,0,0,0
18.985633333333332,0,0,0,0,0,0
19.019000000000002,0,0,0,0,0,0
19.052366666666668,0,0,0,0,0,0
19.085733333333334,0,0,0,0,0,0
19.1191,0,0,0,0,0,0
19.152466666666665,0,0,0,0,0,0
19.185833333333335,0,0,0,0,0,0
19.2192,0,0,0,0,0,0
19.252566666666667,0,0,0,0,0,0
19.285933333333332,0,0,0,0,0,0
19.319300000000002,0,0,0,0,0,0
19.352666666666668,0,0,0,0,0,0
19.386033333333334,0,0,0,0,0,0
19.4194,0,0,0,0,0,0
19.452766666666665,0,0,0,0,0,0
19.486133333333335,0,0,0,0,0,0
19.5195,0,0,0,0,0,0
19.552866666666667,0,0,0,0,0,0
19.586233333333332,0,0,0,0,0,0
19.619600000000002,0,0,0,0,0,0
19.652966666666668,0,0,0,0,0,0
19.686333333333334,0,0,0,0,0,0
19.7197,0,0,0,0,0,0
19.753066666666665,0,0,0,0,0,0
19.786433333333335,0,0,0,0,0,0
19.8198,0,0,0,0,0,0
19.853166666666667,0,0,0,0,0,0
19.886533333333333,0,0,0,0,0,0
19.919900000000002,0,0,0,0,0,0
19.953266666666668,0,0,0,0,0,0
19.986633333333334,0,0,0,0,0,0
20.02,0,0,0,0,0,0
20.053366666666665,0,0,0,0,0,0
20.086733333333335,0,0,0,0,0,0
20.1201,0,0,0,0,0,0
20.153466666666667,0,0,0,0,0,0
20.186833333333333,0,0,0,0,0,0
20.220200000000002,0,0,0,0,0,0
20.253566666666668,0,0,0,0,0,0
20.286933333333334,0,0,0,0,0,0
20.3203,0,0,0,0,0,0
20.353666666666665,0,0,0,0,0,0
20.387033333333335,0,0,0,0,0,0
20.4204,0,0,0,0,0,0
20.453766666666667,0,0,0,0,0,0
20.487133333333333,0,0,0,0,0,0
20.520500000000002,0,0,0,0,0,0
20.553866666666668,0,0,0,0,0,0
20.587233333333334,0,0,0,0,0,0
20.6206,0,0,0,0,0,0
20.653966666666665,0,0,0,0,0,0
20.687333333333335,0,0,0,0,0,0
20.7207,0,0,0,0,0,0
20.754066666666667,0,0,0,0,0,0
20.787433333333333,0,0,0,0,0,0
